GO:0005261,6865.571
GO:0008237,3399.551
GO:0016818,9837.147
GO:0060089,10286.63
GO:0004857,3219.643
GO:0046872,3672.888
GO:0097159,27615.09
GO:0019887,4253.537
GO:0017048,2863.934
GO:0001664,2815.836
