GO:0005261,12.007
GO:0008237,10.946
GO:0016818,9.395
GO:0060089,9.325
GO:0004857,11.248
GO:0046872,11.951
GO:0097159,13.441
GO:0019887,12.873
GO:0017048,15.867
GO:0001664,11.94
