GO:0005261,19.675
GO:0008237,16.402
GO:0016818,17.57
GO:0060089,17.926
GO:0004857,16.674
GO:0046872,17.128
GO:0097159,27.553
GO:0019887,22.78
GO:0017048,21.126
GO:0001664,20.115
