GO:0005261,19.549
GO:0008237,17.663
GO:0016818,20.695
GO:0060089,20.832
GO:0004857,19.988
GO:0046872,19.906
GO:0097159,21.917
GO:0019887,19.24
GO:0017048,18.474
GO:0001664,24.783
