GO:0005261,75.68
GO:0008237,43.449
GO:0016818,19.269
GO:0060089,18.402
GO:0004857,20.489
GO:0046872,28.052
GO:0097159,14.441
GO:0019887,30.358
GO:0017048,88.536
GO:0001664,204.594
