class, time
GO:0015031,95.001
GO:0031325,95.121
GO:0045176,94.931
GO:1901565,94.8850000000001
GO:0009792,94.5549999999998
GO:1901046,95.8310000000001
GO:1903507,94.8789999999999
GO:0048814,96.1380000000001
GO:0048489,94.7909999999999
GO:0006508,95.0419999999999
