class, time
GO:0015031,58.319
GO:0031325,138.987
GO:0045176,36.629
GO:1901565,58.7190000000001
GO:0009792,178.957
GO:1901046,51.832
GO:1903507,76.1319999999999
GO:0048814,38.6280000000002
GO:0048489,41.182
GO:0006508,65.8420000000001
