class, time
GO:0015031,95.249
GO:0031325,115.709
GO:0045176,235.168
GO:1901565,172.972
GO:0009792,172.178
GO:1901046,134.353
GO:1903507,241.163
GO:0048814,211.354
GO:0048489,199.439
GO:0006508,190.704
