class, time
GO:0015031,46.276
GO:0031325,93.648
GO:0045176,42.004
GO:1901565,58.2359999999999
GO:0009792,108.438
GO:1901046,50.303
GO:1903507,68.6759999999999
GO:0048814,37.755
GO:0048489,39.676
GO:0006508,60.6899999999999
