"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.002316	0.001206	0.001206	0.0011818	0.0683268	0.0266052	0.0015986	0.0156276	0.017612	0.0015382	0.019669	0.0205442
0.000918	0.000952	0.000952	0.0078948	0.080044	0.0182702	0.0015438	0.0276846	0.0203082	0.0022326	0.0009174	0.0165638
0.0062114	0.0010788	0.0010788	0.0089704	0.0992122	0.0235	0.002999	0.024489	0.0239656	0.0492046	0.0689998	0.018188
0.024088	0.0006984	0.0006984	0.0006872	0.1092652	0.0045554	0.0009628	0.1108378	0.0041852	0.001576	0.004869	0.0121596
0.0402822	0.0049518	0.0049518	0.0708262	0.0497352	0.0313124	0.0519502	0.0225738	0.1176888	0.0097024	0.054768	0.0844322
0.09281	0.0296032	0.0210764	0.115363	0.1012616	0.070657	0.1042754	0.0524044	0.1636342	0.0351272	0.1295464	0.1517636
0.0480256	0.0085702	0.0085702	0.0438432	0.032053	0.0227776	0.0266926	0.0298124	0.0525672	0.0079284	0.031094	0.0609228
0.0558046	0.0006984	0.0006984	0.0257716	0.035443	0.0636234	0.0006622	0.0146662	0.1471366	0.0038324	0.022203	0.1125086
0.0060072	0.0013332	0.0013332	0.0224384	0.0019684	0.0120052	0.0030262	0.0145136	0.1168808	0.0029916	0.0644396	0.0201214
0.0064426	0.000635	0.000635	0.015341	0.0110536	0.0017384	0.0020526	0.0025302	0.0048024	0.0011582	0.0006158	0.0013078
0.000861	0.0008886	0.0008886	0.0008782	0.0018804	0.0017162	0.001856	0.0064914	0.0053894	0.00989	0.0144728	0.0009362
0.0545502	0.0024124	0.0024124	0.095124	0.0344486	0.0315638	0.0148402	0.014377	0.0964218	0.0020032	0.0422024	0.0823946
0.0200752	0.000952	0.000952	0.1851556	0.0148868	0.0486386	0.0065672	0.0234508	0.183393	0.015279	0.0593704	0.1228342
0.0477948	0.0135218	0.0135218	0.12212	0.1009846	0.0633844	0.090598	0.0422304	0.1718282	0.020267	0.1123426	0.145044
0.0805712	0.001587	0.001587	0.1238938	0.0145502	0.0775822	0.011323	0.012401	0.1452722	0.0189214	0.0554	0.0791308
0.1657504	0.0006984	0.0006984	0.2754872	0.0197512	0.0274246	0.0227224	0.0133478	0.2281768	0.0283816	0.1432568	0.0815804
