"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.1887952	0.0790422	0.003111	0.0735116	0.129032	0.1218748	0.1547122	0.0414642	0.1936832	0.082005	0.151025	0.2113252
0.2097728	0.0007618	0.0007618	0.00076	0.0784778	0.1111134	0.0371688	0.0141466	0.1795768	0.0135442	0.2743812	0.2175408
0.3367332	0.142437	0.0410544	0.2842444	0.2170444	0.1506006	0.400211	0.0315602	0.4363562	0.2724162	0.2926388	0.2612102
0.372165	0.2010108	0.002222	0.2807872	0.2241282	0.3426132	0.4590624	0.05777	0.4083012	0.1875704	0.30513	0.439419
0.5873596	0.090046	0.122229	0.2101342	0.2806604	0.5870802	0.6057584	0.0355734	0.4505654	0.3915684	0.3052024	0.5620706
0.3062264	0.0008886	0.0675734	0.0008878	0.0974414	0.2514114	0.167648	0.0218156	0.125723	0.0784678	0.0310868	0.1485642
0.2839246	0.1038318	0.0062214	0.2262182	0.2361156	0.1480126	0.213803	0.0789214	0.3398534	0.185269	0.237048	0.3194908
0.1091184	0.0922348	0.012151	0.0565144	0.1177832	0.1303336	0.2169192	0.0381014	0.2029344	0.135191	0.1072914	0.197431
0.090223	0.0008252	0.0008252	0.0008232	0.0513372	0.0304824	0.0712058	0.019682	0.0960524	0.0061778	0.0113844	0.1094368
0.5873596	0.090046	0.122229	0.2101342	0.2806604	0.5870802	0.6057584	0.0355734	0.4505654	0.3915684	0.3052024	0.5620706
0.4997186	0.3024172	0.1197954	0.2355528	0.2778676	0.5421262	0.5884598	0.0333734	0.4177308	0.3787018	0.1819808	0.516164
0.2389712	0.2252294	0.001841	0.1706694	0.1442142	0.078681	0.1973572	0.0278816	0.2798764	0.1402426	0.1306294	0.2601086
0.0819324	0.0139658	0.0038728	0.0781196	0.1171202	0.0742844	0.1797774	0.0299054	0.1569006	0.1107866	0.074634	0.14949
0.1233226	0.0013332	0.0013332	0.0214848	0.0047894	0.0337946	0.0565196	0.006162	0.053552	0.0100572	0.0148982	0.0714888
0.1276264	0.0550662	0.080575	0.1261066	0.0778784	0.0554024	0.1577756	0.022569	0.1997446	0.1542686	0.0685982	0.1556784
0.1759474	0.0008886	0.0008886	0.0008806	0.034817	0.1165048	0.1644212	0.026088	0.1369748	0.1538166	0.097803	0.211052
0.2382278	0.0502936	0.0028566	0.1693244	0.1787076	0.0896656	0.2401282	0.0367504	0.2945752	0.075961	0.1988474	0.2542764
0.178597	0.0900552	0.0212672	0.1512058	0.233956	0.1307072	0.1749254	0.098086	0.281454	0.1558964	0.22704	0.247651
0.1634128	0.0862954	0.0215842	0.1735264	0.2425282	0.1432092	0.2006808	0.0944578	0.2653224	0.1637012	0.216664	0.2387218
0.142131	0.046159	0.0036818	0.028852	0.092649	0.0743696	0.2327084	0.0482692	0.1735584	0.0613208	0.0921396	0.2385184
0.2892214	0.0573284	0.001206	0.0138934	0.1166564	0.0746892	0.3136534	0.0196086	0.1948486	0.0774768	0.1144642	0.3685362
0.2269044	0.000952	0.000952	0.0710284	0.1905362	0.2173282	0.3881988	0.0224782	0.3206904	0.192286	0.2004018	0.3411894
0.2320752	0.1738666	0.0010788	0.349266	0.2789332	0.2967028	0.4566378	0.020261	0.3660248	0.2572306	0.2309236	0.3209952
