	AUROC	AUPRC
0	0.8258254	0.193477
1	0.8841608	0.18412820000000002
2	0.7903438	0.0247586
3	0.8350023999999999	0.0617418
4	0.9007745999999999	0.027766000000000002
5	0.9151889999999999	0.13677579999999998
6	0.8302801999999999	0.0119154
7	0.8417896	0.0441082
8	0.9095511999999999	0.17795039999999998
9	0.9099345999999999	0.1559864
10	0.9293421999999999	0.1994896
11	0.8588174000000001	0.09741960000000001
12	0.7592788	0.13727979999999998
13	0.688628	0.028270599999999996
14	0.688628	0.028270599999999996
15	0.8025332	0.057835000000000004
16	0.8137124	0.0734766
17	0.8852374	0.1268502
18	0.8267504000000001	0.10248679999999999
19	0.8146768	0.0891488
20	0.8824443999999999	0.1346642
21	0.6530826	0.0288434
22	0.7602302	0.011833
23	0.7745304000000001	0.23706839999999998
24	0.8244234	0.046898800000000004
25	0.525858	0.0012558
26	0.8410091999999999	0.0896076
27	0.8558778	0.1652958
28	0.787488	0.1616368
29	0.931055	0.0989676
30	0.8893235999999999	0.1224368
31	0.7650816	0.014597
32	0.8651886000000001	0.028588799999999998
33	0.787488	0.1616368
34	0.7895722	0.0877628
35	0.8004258000000001	0.0625528
36	0.8201106	0.0673564
37	0.7249914000000001	0.009769400000000001
38	0.7951199999999999	0.0547998
39	0.7853018	0.0066733999999999995
40	0.8168602	0.033474000000000004
41	0.8243132	0.133877
42	0.8179004	0.11969020000000001
43	0.7806626	0.038156199999999994
44	0.7043282	0.020544200000000002
45	0.7473602	0.0165638
46	0.7822051999999999	0.018188
47	0.7994829999999999	0.0121596
48	0.8989415999999999	0.0844322
49	0.8340190000000001	0.1517636
50	0.8179788	0.060922800000000006
51	0.7839461999999999	0.1125086
52	0.811127	0.0201214
53	0.5178244000000001	0.0013078
54	0.46197740000000004	0.0009362
55	0.8694649999999999	0.0823946
56	0.8050596	0.12283419999999999
57	0.869583	0.145044
58	0.9111284	0.0791308
59	0.901616	0.0815804
60	0.8247985999999999	0.0276094
61	0.9182698	0.19500979999999998
62	0.9428912	0.2478052
63	0.8743684000000002	0.0479986
64	0.8137124	0.0734766
65	0.8096194	0.0199148
66	0.8711139999999999	0.08988
67	0.8094266	0.008459399999999999
68	0.8866344	0.0977708
69	0.7778476	0.0815154
70	0.8676658000000002	0.1593096
71	0.8784290000000001	0.1778266
72	0.7734411999999999	0.0170824
73	0.8409336	0.0571732
74	0.852044	0.06319259999999999
75	0.820616	0.0108962
76	0.8466304	0.11659059999999999
77	0.9044168	0.050789999999999995
78	0.7614746	0.0447154
79	0.8853485999999999	0.13069719999999999
80	0.901409	0.20210820000000002
81	0.6737264000000001	0.0350876
82	0.8404889999999999	0.0133056
83	0.8485458	0.1564502
84	0.7650964	0.0730122
85	0.8200482	0.07799260000000001
86	0.8850726000000001	0.0406392
87	0.8692815999999999	0.046036400000000005
88	0.8221693999999999	0.048607199999999996
89	0.8284671999999998	0.134927
90	0.9337366	0.27651279999999995
91	0.9131046	0.0791666
92	0.7789026	0.09296979999999999
93	0.7219018	0.0857812
94	0.858726	0.10216839999999999
95	0.8147454000000001	0.07048539999999999
96	0.908917	0.10402180000000001
97	0.6394612	0.0647226
98	0.8712582	0.1431936
99	0.8734994	0.1670614
100	0.8182421999999999	0.13152879999999997
101	0.8317138000000001	0.1459822
102	0.8396918	0.09470880000000001
103	0.807383	0.0939768
104	0.8109331999999999	0.3602048
105	0.8320441999999999	0.080579
106	0.7605938	0.033518
107	0.6733241999999999	0.0061082
108	0.8152583999999999	0.1152958
109	0.6644084	0.0023316
110	0.8181588000000001	0.08474939999999999
111	0.783986	0.05485840000000001
112	0.7821678000000001	0.09122000000000001
113	0.8679334000000001	0.2356758
114	0.6404984	0.0091094
115	0.8580540000000001	0.080937
116	0.9157122	0.2519332
117	0.824886	0.0631702
118	0.6955616	0.09018480000000001
119	0.8236271999999999	0.140007
120	0.7701084	0.0444538
