	AUROC	AUPRC
0	0.783192	0.16567300000000001
1	0.9264878000000001	0.0745188
2	0.9745391999999999	0.1008096
3	0.7942208000000001	0.041550199999999995
4	0.8831794	0.0353616
5	0.9782861999999999	0.1974256
6	0.949889	0.0222888
7	0.958825	0.0198634
8	0.888057	0.0934948
9	0.904631	0.1162396
10	0.9098984	0.1128808
11	0.883268	0.0323204
12	0.8385488000000001	0.0126126
13	0.8494495999999999	0.0175196
14	0.8494495999999999	0.0175196
15	0.8902234	0.042611199999999995
16	0.8799026	0.0793994
17	0.9132806	0.06809119999999999
18	0.8435752000000001	0.054721000000000006
19	0.8196468000000001	0.064178
20	0.9267518	0.09722339999999999
21	0.904581	0.012024799999999999
22	0.7907566	0.037381199999999996
23	0.8870959999999999	0.24527039999999997
24	0.8360206	0.04568
25	0.6523084	0.001521
26	0.8309058000000001	0.0172642
27	0.8488142	0.0149484
28	0.9182326	0.0117742
29	0.9019881999999999	0.0049582
30	0.8525997999999999	0.031294
31	0.8690208	0.010152
32	0.8979584	0.0065650000000000005
33	0.9182326	0.0117742
34	0.909803	0.012805799999999999
35	0.7910345999999999	0.08473460000000001
36	0.7886462	0.062852
37	0.715098	0.0502662
38	0.7885434	0.0468058
39	0.9338028	0.033507999999999996
40	0.7489781999999999	0.0151094
41	0.7807866	0.0881716
42	0.7795508000000001	0.0910112
43	0.7971576	0.030708799999999998
44	0.8157336	0.06832680000000001
45	0.8620998	0.080044
46	0.8955196	0.0992122
47	0.8640386	0.1092652
48	0.8640979999999999	0.0497352
49	0.7920174	0.10126160000000001
50	0.7364458	0.032053
51	0.8619472	0.035443
52	0.6247872	0.0019684
53	0.8490568000000002	0.0110536
54	0.6435576	0.0018804000000000002
55	0.8626969999999999	0.034448599999999996
56	0.8849376	0.014886799999999999
57	0.8071616	0.1009846
58	0.919589	0.014550200000000001
59	0.95086	0.0197512
60	0.9439371999999999	0.024744799999999997
61	0.9253802	0.13625279999999998
62	0.979885	0.0870906
63	0.976339	0.0452844
64	0.8799026	0.0793994
65	0.8800441999999999	0.021707
66	0.9165530000000001	0.0371734
67	0.948677	0.039462
68	0.9526551999999999	0.07024960000000001
69	0.8584474	0.055973800000000004
70	0.8342575999999999	0.0721704
71	0.838183	0.0760462
72	0.8877261999999999	0.0133532
73	0.9060292	0.0211486
74	0.8629796000000001	0.0223046
75	0.88115	0.010752600000000001
76	0.9521538	0.0125822
77	0.8579064000000001	0.043930000000000004
78	0.7625801999999999	0.021714400000000002
79	0.8343242000000001	0.08969819999999999
80	0.935841	0.13813820000000002
81	0.7684108000000001	0.024541999999999998
82	0.9419405999999999	0.015329399999999998
83	0.9243044	0.026493
84	0.6093261999999999	0.001972
85	0.8527004000000001	0.045864
86	0.9456578000000001	0.0485994
87	0.9147044	0.0126214
88	0.919977	0.0173848
89	0.8031284000000001	0.0452196
90	0.973331	0.1417918
91	0.9561341999999998	0.0091556
92	0.6888890000000001	0.0052588
93	0.7560398	0.0047642
94	0.7861005999999999	0.09900160000000001
95	0.9244594	0.007866
96	0.9122934000000001	0.0220426
97	0.8037156	0.0042822
98	0.7940348	0.10374660000000001
99	0.8006576	0.09725299999999999
