class, time
GO:0015031,88.1
GO:0031325,196.919
GO:0045176,72.416
GO:1901565,129.897
GO:0009792,211.836
GO:1901046,126.678
GO:1903507,155.151
GO:0048814,100.387
GO:0048489,110.859
GO:0006508,141.975
