class, time
GO:0015031,9.431
GO:0031325,7.909
GO:0045176,7.873
GO:1901565,7.765
GO:0009792,7.90599999999999
GO:1901046,7.795
GO:1903507,7.845
GO:0048814,7.866
GO:0048489,7.869
GO:0006508,7.84599999999999
