class, time
GO:0015031,2081.966
GO:0031325,2594.792
GO:0045176,1389.376
GO:1901565,1954.493
GO:0009792,1810.589
GO:1901046,1621.22
GO:1903507,1970.707
GO:0048814,1113.829
GO:0048489,1418.475
GO:0006508,1520.911
