class, time
GO:0015031,441.768
GO:0031325,687.826
GO:0045176,191.641
GO:1901565,436.171
GO:0009792,785.533
GO:1901046,337.362
GO:1903507,456.077
GO:0048814,221.808
GO:0048489,338.965
GO:0006508,430.434999999999
