class, time
GO:0015031,1245.483
GO:0031325,1783.006
GO:0045176,541.18
GO:1901565,1295.93
GO:0009792,2185.121
GO:1901046,958.781999999999
GO:1903507,1162.855
GO:0048814,655.858999999999
GO:0048489,898.015000000001
GO:0006508,998.630999999999
