class, time
GO:0015031,299.009
GO:0031325,299.7
GO:0045176,302.253
GO:1901565,307.03
GO:0009792,314.233
GO:1901046,306.418
GO:1903507,334.482
GO:0048814,340.7
GO:0048489,345.641
GO:0006508,342.96
