class, time
GO:0015031,9520.68400000001
GO:0031325,32778.716
GO:0045176,3328.08800000002
GO:1901565,13743.318
GO:0009792,48224.438
GO:1901046,6555.43399999998
GO:1903507,15007.681
GO:0048814,3158.51700000002
GO:0048489,5650.15099999998
GO:0006508,13563.494
