class, time
GO:0015031,345.564
GO:0031325,1127.187
GO:0045176,66.9360000000006
GO:1901565,313.201999999999
GO:0009792,2010.144
GO:1901046,296.505999999999
GO:1903507,417.526
GO:0048814,242.803
GO:0048489,143.809999999999
GO:0006508,272.969000000001
