class, time
GO:0015031,404.968
GO:0031325,402.09
GO:0045176,400.761
GO:1901565,399.421
GO:0009792,400.51
GO:1901046,402.647
GO:1903507,402.757
GO:0048814,402.927
GO:0048489,418.862
GO:0006508,441.566
