class, time
GO:0015031,15655.93
GO:0031325,17871.979
GO:0045176,7321.66
GO:1901565,16385.78
GO:0009792,10192.569
GO:1901046,13464.927
GO:1903507,15459.197
GO:0048814,8077.60400000001
GO:0048489,10847.127
GO:0006508,15843.685
