class, time
GO:0015031,12542.94
GO:0031325,45884.6040000001
GO:0045176,4450.31499999994
GO:1901565,11846.24
GO:0009792,54641.553
GO:1901046,7251.141
GO:1903507,15425.806
GO:0048814,3999.973
GO:0048489,6533.288
GO:0006508,13683.183
