class, time
GO:0015031,304.463
GO:0031325,676.917
GO:0045176,193.154
GO:1901565,337.32
GO:0009792,872.922
GO:1901046,260.895
GO:1903507,423.588
GO:0048814,195.361
GO:0048489,216.691
GO:0006508,345.458000000001
