class, time
GO:0015031,677.545
GO:0031325,681.216
GO:0045176,687.537
GO:1901565,684.936
GO:0009792,664.284
GO:1901046,663.360000000001
GO:1903507,639.698
GO:0048814,625.292
GO:0048489,625.286
GO:0006508,626.039
