GO:0005261,257.475
GO:0008237,258.016
GO:0016818,422.686
GO:0060089,508.864
GO:0004857,324.07
GO:0046872,305.042
GO:0097159,1604.176
GO:0019887,584.578
GO:0017048,752.084
GO:0001664,499.053
