class, time
GO:0005929,79.941
GO:0030424,83.979
GO:0043226,130.38
GO:0098687,49.647
GO:0005829,86.579
GO:0098562,58.9060000000001
GO:0098802,48.5119999999999
GO:0044422,120.539
GO:0043234,102.575
GO:0000932,48.715
