class, time
GO:0005929,12.332
GO:0030424,11.726
GO:0043226,12.749
GO:0098687,11.38
GO:0005829,11.126
GO:0098562,11.135
GO:0098802,12.436
GO:0044422,10.459
GO:0043234,11.542
GO:0000932,12.451
