class, time
GO:0005929,33.65
GO:0030424,32.428
GO:0043226,91.45
GO:0098687,27.391
GO:0005829,27.538
GO:0098562,26.24
GO:0098802,27.901
GO:0044422,63.343
GO:0043234,41.268
GO:0000932,26.758
