class, time
GO:0005929,23.855
GO:0030424,22.633
GO:0043226,21.975
GO:0098687,24.478
GO:0005829,23.081
GO:0098562,25.299
GO:0098802,26.585
GO:0044422,24.291
GO:0043234,25.24
GO:0000932,28.087
