GO:0005261,112.984
GO:0008237,99.39
GO:0016818,115.745
GO:0060089,112.955
GO:0004857,123.281
GO:0046872,154.792
GO:0097159,201.582
GO:0019887,172.982
GO:0017048,167.945
GO:0001664,135.55
