class, time
GO:0005929,25.221
GO:0030424,25.428
GO:0043226,26.284
GO:0098687,28.176
GO:0005829,24.876
GO:0098562,25.42
GO:0098802,23.772
GO:0044422,24.998
GO:0043234,22.432
GO:0000932,23.093
