class, time
GO:0005929,235.166
GO:0030424,207.408
GO:0043226,51.6120000000001
GO:0098687,3697.659
GO:0005829,128.424
GO:0098562,4975.831
GO:0098802,5168.216
GO:0044422,52.5360000000001
GO:0043234,110.394
GO:0000932,625.647999999999
