class, time
GO:0005929,116.701
GO:0030424,116.552
GO:0043226,116.931
GO:0098687,114.492
GO:0005829,119.279
GO:0098562,115.436
GO:0098802,116.165
GO:0044422,118.845
GO:0043234,116.021
GO:0000932,116.518
