	AUPRC	AUROC
0	0.057397000000000004	0.9029528
1	0.040338	0.8411226
2	0.003054	0.6500144
3	0.1018222	0.7987529999999999
4	0.1388286	0.884656
5	0.0716612	0.9467572
6	0.0900482	0.8923106
7	0.05125219999999999	0.8713825999999999
8	0.024303400000000003	0.7957411999999999
9	0.14966559999999998	0.899073
10	0.051823	0.8903873999999999
11	0.1339776	0.9647154
12	0.0378888	0.8212149999999999
13	0.0074903999999999995	0.820315
14	0.229358	0.6929145999999999
15	0.018308599999999998	0.7940686
16	0.032679599999999996	0.8740101999999998
17	0.012473	0.8296620000000001
18	0.0046826	0.725489
19	0.19083640000000002	0.7142496
20	0.21623720000000002	0.6947926
21	0.14100279999999998	0.772762
22	0.028014999999999998	0.7942446
23	0.16958199999999998	0.85396
24	0.0488304	0.8192072
25	0.0025154	0.6221576
26	0.095523	0.8679041999999999
27	0.011993	0.7537016
28	0.121762	0.6675724000000001
29	0.0252344	0.6959328
30	0.0101326	0.6541478000000001
31	0.003054	0.6500144
32	0.0369672	0.78696
33	0.008535	0.7784108000000001
34	0.0021526	0.6684241999999999
35	0.042022000000000004	0.7131390000000001
36	0.0689826	0.6887458000000001
37	0.0093796	0.6489522
38	0.0302256	0.6601866
39	0.0214834	0.7993425999999999
40	0.028250400000000002	0.7413172
41	0.0683974	0.8329956000000001
42	0.0496814	0.8548394
43	0.0050008000000000006	0.8603152000000001
44	0.064552	0.8469628
45	0.0058832	0.6560298000000001
46	0.118671	0.8448549999999999
47	0.033766000000000004	0.9558620000000001
48	0.0927624	0.868634
49	0.0084	0.7875154000000001
50	0.010823000000000001	0.8290462
51	0.011748399999999999	0.8626374
52	0.0682122	0.8003452
53	0.010719	0.7380972
54	0.008868000000000001	0.6933654
55	0.0103258	0.8714459999999999
56	0.010865399999999999	0.8363139999999999
57	0.0079962	0.7176584
58	0.11196860000000002	0.8008776
59	0.0578254	0.9307840000000001
60	0.031713200000000004	0.7895876000000001
61	0.0041598	0.7296038
62	0.025975599999999998	0.8711479999999999
63	0.01121	0.830684
64	0.0185574	0.7681418000000001
65	0.0340844	0.6937696
66	0.1290936	0.9169075999999999
67	0.08432239999999999	0.8354425999999999
68	0.07668960000000001	0.7341686
69	0.02986	0.7325722
70	0.013863999999999998	0.8074154
71	0.025598	0.7533741999999999
72	0.011470000000000001	0.7021361999999999
73	0.0124842	0.7964475999999999
74	0.10596199999999999	0.7497541999999999
75	0.1282596	0.8786886
76	0.148284	0.8511914
77	0.0219324	0.7815014
78	0.006257	0.9137318000000001
79	0.0173738	0.8509175999999999
80	0.005742199999999999	0.6553094
81	0.037476199999999994	0.8462366
82	0.11086780000000002	0.8200002000000001
83	0.0298494	0.7619728
84	0.0138254	0.7134258000000001
85	0.07640219999999999	0.8270082000000001
86	0.034519	0.8765229999999999
87	0.0123332	0.6969714
88	0.1033336	0.7858658000000001
89	0.0259688	0.6947270000000001
90	0.0108632	0.760894
91	0.0057476	0.7887206
92	0.005245399999999999	0.6506712
93	0.0021574000000000003	0.729746
94	0.0504582	0.7454691999999999
95	0.008593	0.8665554
96	0.09458939999999999	0.8633794
97	0.0015949999999999998	0.7275381999999999
98	0.0322134	0.826159
99	0.002635	0.7926766
100	0.0037554000000000003	0.7995361999999999
101	0.035939	0.6925560000000001
102	0.0445306	0.7754614000000001
103	0.035939	0.6925560000000001
104	0.047575	0.8221628000000001
105	0.038798400000000004	0.755836
106	0.0121888	0.7176114
107	0.028250400000000002	0.7413172
108	0.010717	0.8702972
109	0.010717	0.8702972
110	0.010717	0.8702972
111	0.0021574000000000003	0.729746
112	0.0011624	0.5419022
113	0.043933	0.9036158000000001
114	0.0733826	0.7564248
115	0.0022438000000000002	0.7586725999999999
116	0.018203	0.8171116
117	0.0800492	0.8390846
118	0.1013012	0.8643761999999999
119	0.089646	0.8906451999999999
120	0.31007340000000005	0.938056
121	0.08055760000000001	0.8541048000000001
122	0.030903399999999998	0.7569894
123	0.0033372	0.5246754
124	0.07854580000000001	0.725304
125	0.0333468	0.7486916
126	0.021252	0.7038888000000001
127	0.001259	0.6466632
128	0.0963036	0.8759038
129	0.17641479999999998	0.7217224
130	0.1010862	0.6503422
131	0.1546086	0.8079702
132	0.1660866	0.7159310000000001
133	0.1165108	0.7147716
134	0.1546086	0.8079702
135	0.049441000000000006	0.804397
136	0.041208800000000004	0.7165666
137	0.0040073999999999995	0.8035100000000001
138	0.070616	0.8046074000000001
139	0.0231496	0.71807
140	0.000997	0.478182
141	0.010872	0.8196414000000001
142	0.0260264	0.8180831999999999
143	0.10630539999999998	0.7429346
144	0.1963974	0.7226736
145	0.039919800000000005	0.7581268
146	0.0539284	0.8530492000000001
147	0.0602364	0.7947684
148	0.0550596	0.5058028
149	0.12902639999999999	0.8613946
150	0.015001599999999999	0.76554
151	0.0046146	0.6277478
152	0.0150196	0.729564
153	0.120375	0.7550226
154	0.048542400000000006	0.7392996000000001
155	0.24135860000000003	0.894942
156	0.112106	0.7260015999999999
157	0.0874312	0.7302798
158	0.006568399999999999	0.8203598
159	0.053120400000000005	0.8232344000000001
160	0.0222202	0.6336732
161	0.0343944	0.7394044
162	0.03924280000000001	0.8659853999999999
163	0.0120988	0.7616774000000001
164	0.040905199999999996	0.7577698
165	0.099213	0.8181784000000001
166	0.2079788	0.686384
167	0.004320399999999999	0.5529795999999999
168	0.029781400000000003	0.7282350000000001
169	0.0015836	0.6519734
170	0.0218634	0.7434426
171	0.0101956	0.8715265999999999
172	0.0963036	0.8759038
173	0.007790600000000001	0.7044574
174	0.004273600000000001	0.8112738
175	0.1082188	0.9280601999999999
176	0.0253606	0.7870010000000001
177	0.011396600000000002	0.7698814
178	0.0220876	0.8271296
179	0.0963036	0.8759038
180	0.0346754	0.7552186
181	0.0322642	0.8191064
182	0.0066528	0.6447282
183	0.07582260000000002	0.7598043999999999
184	0.0049304	0.666521
185	0.0038207999999999996	0.756793
186	0.0578254	0.9307840000000001
187	0.005619399999999999	0.8039801999999999
188	0.0655948	0.7688488
189	0.1029644	0.8902621999999999
190	0.010717	0.8702972
191	0.0427948	0.747962
192	0.055633400000000006	0.8019578
193	0.035569199999999995	0.8351288
194	0.025975599999999998	0.8711479999999999
195	0.02311	0.7275906
196	0.029614799999999997	0.7753158
197	0.052424	0.8289834
198	0.009179000000000001	0.741254
199	0.0079486	0.6975988000000001
200	0.018793999999999998	0.6649712
201	0.0093066	0.7246498
202	0.0039666	0.7507651999999999
203	0.0017474	0.7226638000000001
204	0.033314800000000006	0.6926071999999999
205	0.010179	0.5809064
206	0.1094194	0.8465956
207	0.104682	0.8533038000000001
208	0.1339776	0.9647154
209	0.0048346000000000005	0.6985406
210	0.0901394	0.8394136000000001
211	0.0533952	0.8499844000000001
212	0.028413799999999996	0.8208492000000001
213	0.0727982	0.72096
