algo,time,class,num_pos
xgbLinear,10060.1843214035,GO:0015031,44
xgbLinear,7598.59453439713,GO:0031325,216
xgbLinear,7991.97067260742,GO:0045176,10
xgbLinear,8301.78377866745,GO:1901565,48
xgbLinear,8365.17765283585,GO:0009792,278
xgbLinear,8154.17374372482,GO:1901046,26
xgbLinear,8165.78510284424,GO:1903507,71
xgbLinear,8126.61121368408,GO:0048814,10
xgbLinear,7748.97011518478,GO:0048489,19
xgbLinear,7915.8583855629,GO:0006508,53
