algo,time,class,num_pos
mlp,33852.0513439178,GO:0015031,44
mlp,20415.5156159401,GO:0031325,216
mlp,24864.7749757767,GO:0045176,10
mlp,25535.3986597061,GO:1901565,48
mlp,21280.7697248459,GO:0009792,278
mlp,21984.3753194809,GO:1901046,26
mlp,22521.9843053818,GO:1903507,71
mlp,20864.8890066147,GO:0048814,10
mlp,21313.8006186485,GO:0048489,19
mlp,21785.6460571289,GO:0006508,53
