algo,time,class,num_pos
xgbLinear,9005.24334907532,GO:0005261,33
xgbLinear,8051.85329914093,GO:0008237,12
xgbLinear,7429.12106990814,GO:0016818,56
xgbLinear,7960.33713817596,GO:0060089,53
xgbLinear,8149.59732532501,GO:0004857,13
xgbLinear,8153.36092948914,GO:0046872,15
xgbLinear,7516.48667812347,GO:0097159,198
xgbLinear,7828.61420869827,GO:0019887,12
xgbLinear,8294.01572465897,GO:0017048,12
xgbLinear,8384.29136991501,GO:0001664,12
