algo,time,class,num_pos
svmRadial,53982.979195118,GO:0005929,80
svmRadial,54313.6740398407,GO:0030424,105
svmRadial,57385.3775787354,GO:0043226,995
svmRadial,40154.1653847694,GO:0098687,13
svmRadial,52489.6813559532,GO:0005829,56
svmRadial,39941.9144630432,GO:0098562,14
svmRadial,35318.6244416237,GO:0098802,10
svmRadial,61565.3979301453,GO:0044422,588
svmRadial,59479.5127701759,GO:0043234,201
svmRadial,40539.1229724884,GO:0000932,13
