algo,time,class,num_pos
knn,24848.1272721291,GO:0015031,44
knn,23582.4526643753,GO:0031325,216
knn,25921.2410879135,GO:0045176,10
knn,54810.5957341194,GO:1901565,48
knn,24234.6662020683,GO:0009792,278
knn,24149.5015931129,GO:1901046,26
knn,24689.4046258926,GO:1903507,71
knn,25270.6836652756,GO:0048814,10
knn,24229.1041350365,GO:0048489,19
knn,77978.5587239265,GO:0006508,53
