algo,time,class,num_pos
svmLinear,9543.70042562485,GO:0005929,80
svmLinear,9597.89139032364,GO:0030424,105
svmLinear,22673.0131626129,GO:0043226,995
svmLinear,8719.71776008606,GO:0098687,13
svmLinear,9208.21939706802,GO:0005829,56
svmLinear,8581.35231256485,GO:0098562,14
svmLinear,8609.12929296494,GO:0098802,10
svmLinear,15327.1494674683,GO:0044422,588
svmLinear,10387.1806836128,GO:0043234,201
svmLinear,8805.48758268356,GO:0000932,13
