algo,time,class,num_pos
xgbLinear,9049.24354076385,GO:0005929,80
xgbLinear,7617.85831928253,GO:0030424,105
xgbLinear,8387.29364156723,GO:0043226,995
xgbLinear,8633.15649986267,GO:0098687,13
xgbLinear,7808.95188570023,GO:0005829,56
xgbLinear,7676.41328811646,GO:0098562,14
xgbLinear,7346.84922218323,GO:0098802,10
xgbLinear,7753.44940900803,GO:0044422,588
xgbLinear,8251.9873714447,GO:0043234,201
xgbLinear,7963.96550893784,GO:0000932,13
