algo,time,class,num_pos
C5.0,27786.5394711494,GO:0005261,33
C5.0,11879.5815110207,GO:0008237,12
C5.0,33346.7825937271,GO:0016818,56
C5.0,35695.5315089226,GO:0060089,53
C5.0,12234.2429471016,GO:0004857,13
C5.0,11931.5097618103,GO:0046872,15
C5.0,83336.0385203362,GO:0097159,198
C5.0,12256.1515045166,GO:0019887,12
C5.0,11949.5843982697,GO:0017048,12
C5.0,12248.6623620987,GO:0001664,12
