algo,time,class,num_pos
svmLinear,33758.2935333252,GO:0015031,44
svmLinear,12979.3313932419,GO:0031325,216
svmLinear,10475.9097743034,GO:0045176,10
svmLinear,11691.7752528191,GO:1901565,48
svmLinear,14220.7217288017,GO:0009792,278
svmLinear,10385.6001234055,GO:1901046,26
svmLinear,10441.8441843987,GO:1903507,71
svmLinear,9703.58753442764,GO:0048814,10
svmLinear,9649.2153429985,GO:0048489,19
svmLinear,10335.8268618584,GO:0006508,53
