class, time
GO:0015031,11739.686
GO:0031325,32752.171
GO:0045176,3123.286
GO:1901565,9955.814
GO:0009792,29501.737
GO:1901046,5822.92199999999
GO:1903507,11237.747
GO:0048814,3313.345
GO:0048489,4813.035
GO:0006508,9635.18400000001
