GO:0005261,49.295
GO:0008237,48.397
GO:0016818,41.067
GO:0060089,40.955
GO:0004857,47.549
GO:0046872,43.628
GO:0097159,57.185
GO:0019887,63.667
GO:0017048,61.85
GO:0001664,59.904
