class, time
GO:0005929,163.998
GO:0030424,193.824
GO:0043226,181.024
GO:0098687,134.657
GO:0005829,149.371
GO:0098562,139.834
GO:0098802,135.536
GO:0044422,183.184
GO:0043234,174.818
GO:0000932,131.87
