class, time
GO:0005929,584.029
GO:0030424,742.149
GO:0043226,904.671
GO:0098687,333.432
GO:0005829,674.117
GO:0098562,323.825
GO:0098802,278.176
GO:0044422,1036.738
GO:0043234,1057.733
GO:0000932,310.382000000001
