class, time
GO:0005929,73.814
GO:0030424,107.218
GO:0043226,537.445
GO:0098687,47.924
GO:0005829,95.8719999999998
GO:0098562,50.521
GO:0098802,45.2549999999999
GO:0044422,298.819
GO:0043234,162.414
GO:0000932,42.4450000000002
