GO:0005261,518.454
GO:0008237,397.943
GO:0016818,1876.201
GO:0060089,764.494
GO:0004857,899.521
GO:0046872,952.568
GO:0097159,1328.357
GO:0019887,816.908
GO:0017048,444.202
GO:0001664,439.149
