GO:0005261,19298.14
GO:0008237,10818.63
GO:0016818,10117.4
GO:0060089,9837.554
GO:0004857,9542.676
GO:0046872,9645.125
GO:0097159,9439.065
GO:0019887,9406.875
GO:0017048,9415.099
GO:0001664,9263.077
