GO:0005261,20080.48
GO:0008237,8581.283
GO:0016818,16121.58
GO:0060089,12299.09
GO:0004857,9936.522
GO:0046872,10729.62
GO:0097159,17043.08
GO:0019887,8377.751
GO:0017048,7734.951
GO:0001664,6344.863
