class, time
GO:0015031,529.487
GO:0031325,124.618
GO:0045176,321.965
GO:1901565,227.899
GO:0009792,182.966
GO:1901046,788.85
GO:1903507,194.223
GO:0048814,1518.787
GO:0048489,525.815
GO:0006508,134.621999999999
