class, time
GO:0015031,20121.156
GO:0031325,15387.694
GO:0045176,15224.15
GO:1901565,14792.603
GO:0009792,24643.164
GO:1901046,28901.261
GO:1903507,21463.417
GO:0048814,14700.527
GO:0048489,15212.907
GO:0006508,14082.489
