algo,time,class,num_pos
rf,166740.049610138,GO:0015031,44
rf,704624.404666424,GO:0031325,216
rf,47059.5853924751,GO:0045176,10
rf,164618.887131214,GO:1901565,48
rf,502479.972491264,GO:0009792,278
rf,106073.467710018,GO:1901046,26
rf,203199.354357719,GO:1903507,71
rf,112263.144378662,GO:0048814,10
rf,75935.5706596375,GO:0048489,19
rf,161511.128911972,GO:0006508,53
