algo,time,class,num_pos
LogitBoost,1857.134,GO:0015031,44
LogitBoost,1853.234,GO:0031325,216
LogitBoost,1849.994,GO:0045176,10
LogitBoost,1775.065,GO:1901565,48
LogitBoost,1802.766,GO:0009792,278
LogitBoost,1802.316,GO:1901046,26
LogitBoost,1800.584,GO:1903507,71
LogitBoost,1727.225,GO:0048814,10
LogitBoost,1718.038,GO:0048489,19
LogitBoost,1732.943,GO:0006508,53
