	AUROC	AUPRC
0	0.7776568	0.3124638
1	0.8609838	0.0493654
2	0.8698184000000001	0.0689096
3	0.8615478000000001	0.11057260000000001
4	0.6558632	0.0031714000000000004
5	0.6558632	0.0031714000000000004
6	0.9084802	0.0719158
7	0.8708021999999999	0.07369099999999999
8	0.5907861999999999	0.0014405999999999998
9	0.8284246	0.015068200000000002
10	0.8353716	0.3000216
11	0.6193522	0.002624
12	0.66791	0.19723120000000002
13	0.7791544	0.04341880000000001
14	0.8006908	0.0815032
15	0.8858106	0.0595678
16	0.7981822	0.0335584
17	0.7029084	0.007143200000000001
18	0.8706485999999999	0.0625772
19	0.8641644	0.0125668
20	0.8908378	0.0452528
21	0.8472879999999999	0.10124580000000001
22	0.6706092	0.0583036
23	0.8847732	0.32599079999999997
24	0.5573571999999999	0.0037310000000000004
25	0.7177718000000001	0.026396199999999998
26	0.8809716000000001	0.07104060000000001
27	0.8655502	0.1473226
28	0.6513198	0.0015692
29	0.8983892	0.022862
30	0.7733124	0.0028052
31	0.7278842	0.002301
32	0.8563351999999999	0.10186139999999999
33	0.8318711999999999	0.1531192
34	0.7830651999999999	0.0071519999999999995
35	0.7642224	0.0253424
36	0.6201876000000001	0.0017066
37	0.8675482	0.06650700000000001
38	0.8737946	0.08596160000000001
39	0.8366322	0.11131279999999999
40	0.8960978	0.19207420000000003
41	0.8788882	0.009387999999999999
42	0.734727	0.008884200000000002
43	0.7144775999999999	0.00445
44	0.8124438	0.067509
45	0.8427314	0.0947668
46	0.8614799999999999	0.1207896
47	0.8641304	0.148849
48	0.8132729999999999	0.08036080000000001
49	0.8588992	0.06061319999999999
50	0.8554216	0.23274720000000002
51	0.7846401999999999	0.0018097999999999999
52	0.6821934000000001	0.1758576
53	0.6918489999999999	0.1676822
54	0.720303	0.0064976
55	0.8298671999999999	0.025255200000000002
56	0.6492998000000001	0.010439799999999999
57	0.7308714	0.0048466
58	0.7684241999999999	0.0017684
59	0.7647772	0.010421399999999999
60	0.7821739999999999	0.0363002
61	0.7434818	0.023103
62	0.6431906	0.0319046
63	0.797462	0.0122706
64	0.7550502	0.0205568
65	0.8951191999999999	0.03976880000000001
66	0.629445	0.0045368000000000006
67	0.6787128000000001	0.0022776
68	0.7191286	0.0022511999999999996
69	0.658764	0.0250928
70	0.7931764	0.06062080000000001
71	0.8923260000000001	0.08528580000000001
72	0.787988	0.0094006
73	0.8198451999999999	0.0128626
74	0.8470934000000001	0.0146858
75	0.8359834	0.049975
76	0.8392626	0.040640800000000005
77	0.8629818000000001	0.21956579999999998
78	0.889661	0.0074140000000000005
79	0.8607662	0.013386000000000002
80	0.6960356	0.0019608
81	0.8568541999999999	0.0833814
82	0.8961568000000001	0.0914966
83	0.8573337999999999	0.0756544
84	0.7308714	0.0048466
85	0.8946845999999999	0.21083739999999998
86	0.6734908000000001	0.0044846
87	0.7977984	0.12030460000000001
88	0.783374	0.1144078
89	0.8662998	0.0628798
90	0.7533632	0.0092412
91	0.650645	0.039019599999999995
92	0.797462	0.0122706
93	0.6484741999999999	0.112177
94	0.703477	0.017470799999999998
95	0.743438	0.023597
96	0.7733328	0.0807582
97	0.8264152	0.13550320000000002
98	0.8346794	0.0175548
99	0.675588	0.0456134
100	0.6815060000000001	0.027499400000000004
101	0.7480724	0.004443
102	0.7701684	0.014461600000000002
103	0.6218531999999999	0.0383776
104	0.783374	0.1144078
105	0.783374	0.1144078
106	0.8686778	0.0642182
107	0.7797438	0.1459172
108	0.8125595999999999	0.0913066
109	0.8140852	0.0787106
110	0.775928	0.029349200000000002
111	0.8818613999999999	0.0209212
112	0.7776568	0.3124638
113	0.8512726	0.122375
114	0.7989774000000001	0.0024848
115	0.7561278	0.0026596
116	0.6818350000000001	0.07840880000000001
117	0.8311601999999999	0.0703572
118	0.6818350000000001	0.07840880000000001
119	0.7913138000000001	0.0551234
120	0.8051752	0.033191399999999996
121	0.8037411999999999	0.037014
122	0.6964228	0.009885799999999998
123	0.651706	0.0016312000000000002
124	0.7528918000000001	0.009035
125	0.8568541999999999	0.0833814
126	0.9111216000000001	0.036741199999999995
127	0.9049028	0.22729339999999998
128	0.8132729999999999	0.08036080000000001
129	0.8961568000000001	0.0914966
130	0.9049028	0.22729339999999998
131	0.8923260000000001	0.08528580000000001
132	0.8847046000000001	0.0861172
133	0.8923260000000001	0.08528580000000001
134	0.796035	0.0561756
135	0.8137838000000001	0.07383880000000001
136	0.742583	0.017284599999999997
137	0.7220409999999999	0.0227102
138	0.9182538	0.14933339999999998
139	0.6338691999999999	0.0016206
140	0.8476389999999999	0.0490216
141	0.775928	0.029349200000000002
142	0.7393018	0.07315260000000001
143	0.8145874	0.010033
144	0.7776568	0.3124638
145	0.7776568	0.3124638
146	0.7772975999999999	0.0086602
147	0.7776568	0.3124638
148	0.6952476	0.1920262
149	0.8852232	0.059305
150	0.771291	0.0195356
151	0.813725	0.061141999999999995
152	0.5901241999999999	0.0072726
153	0.5058304	0.001715
154	0.7241204000000001	0.0753666
155	0.7582786	0.11097060000000002
156	0.6290534000000001	0.001999
157	0.8512478000000001	0.10228939999999999
158	0.6447794	0.009715999999999999
159	0.8708021999999999	0.07369099999999999
160	0.7393018	0.07315260000000001
161	0.7709576	0.007508800000000001
162	0.7478712	0.0028856
163	0.7497252	0.039357800000000005
164	0.6239779999999999	0.0041934
165	0.7723485999999999	0.0285978
166	0.8920082	0.0441962
167	0.6909054	0.00218
168	0.7354968000000001	0.0133914
169	0.629445	0.0045368000000000006
170	0.7608408	0.051210000000000006
171	0.8439574000000001	0.1943436
172	0.6876272	0.014255
173	0.8138464	0.0034864000000000006
174	0.85306	0.019022999999999998
175	0.8366322	0.11131279999999999
176	0.6702706	0.0448944
177	0.8497946	0.10687039999999999
178	0.74124	0.006243199999999999
179	0.7997361999999999	0.043294
180	0.8783122	0.10886400000000002
181	0.7776568	0.3124638
182	0.7499054	0.0609356
183	0.8379706	0.051683400000000004
184	0.7852344	0.0025774
185	0.8925438	0.0733808
