	AUROC	AUPRC
0	0.5	0.0006984
1	0.5	0.0036184
2	0.5	0.0034281999999999997
3	0.5018112	0.0011472000000000001
4	0.5	0.0010154
5	0.5	0.0010154
6	0.5	0.0036818000000000007
7	0.5	0.0039998
8	0.5	0.0006349999999999999
9	0.5	0.0014602
10	0.5	0.0007618
11	0.5	0.0006349999999999999
12	0.6409814	0.1905464
13	0.5333604000000001	0.013885
14	0.5515302	0.027543
15	0.5	0.0043802
16	0.5	0.0021585999999999997
17	0.5	0.0006349999999999999
18	0.5	0.0034915999999999997
19	0.5	0.0010788
20	0.5	0.0010788
21	0.5	0.0008252000000000001
22	0.5	0.0277426
23	0.5	0.0007618
24	0.5	0.0010154
25	0.5	0.0016504000000000002
26	0.5252939999999999	0.018094799999999998
27	0.5	0.0006984
28	0.5	0.0006349999999999999
29	0.5	0.0008252000000000001
30	0.5	0.0008886000000000001
31	0.5	0.0008252000000000001
32	0.5882896	0.027313
33	0.5215706	0.0042434
34	0.5	0.0006984
35	0.5	0.001206
36	0.5	0.0008252000000000001
37	0.5480788000000001	0.0064012
38	0.5309678000000001	0.0101632
39	0.5	0.0023488000000000003
40	0.5700318	0.037982800000000004
41	0.5	0.0009519999999999999
42	0.5	0.0036184
43	0.5	0.0015869999999999999
44	0.5	0.006919800000000001
45	0.5	0.0029202
46	0.5180808	0.0012084
47	0.5	0.0008252000000000001
48	0.5	0.0007618
49	0.5	0.0020951999999999998
50	0.5	0.0006349999999999999
51	0.5	0.0006349999999999999
52	0.5621824000000001	0.128152
53	0.5676706	0.11974080000000001
54	0.5	0.001206
55	0.5	0.0013332
56	0.5	0.0006349999999999999
57	0.5	0.0006984
58	0.5	0.0007618
59	0.5	0.0015236
60	0.5	0.0027296
61	0.49686959999999997	0.0040533999999999995
62	0.5	0.0008886000000000001
63	0.5	0.0009519999999999999
64	0.5	0.0010154
65	0.5	0.0006349999999999999
66	0.5	0.0019682000000000002
67	0.5	0.0006349999999999999
68	0.5	0.0007618
69	0.5	0.0020318
70	0.5	0.0034915999999999997
71	0.5727871999999999	0.007003799999999999
72	0.5	0.0013968
73	0.5	0.0008886000000000001
74	0.5	0.0007618
75	0.5	0.0050152
76	0.5	0.0013968
77	0.5	0.0007618
78	0.5	0.0006349999999999999
79	0.5	0.0006984
80	0.5	0.0008252000000000001
81	0.5828408	0.008169
82	0.5686332	0.0022788
83	0.5	0.0043802
84	0.5	0.0006984
85	0.5	0.0007618
86	0.5	0.0008886000000000001
87	0.5366068	0.015050999999999998
88	0.6305281999999999	0.08185139999999999
89	0.5319924	0.0161946
90	0.5	0.0008886000000000001
91	0.5	0.0116808
92	0.5	0.0009519999999999999
93	0.5	0.0006984
94	0.5	0.0021585999999999997
95	0.5	0.0017774000000000002
96	0.5	0.0057768
97	0.524065	0.0239202
98	0.5	0.0006984
99	0.5269728	0.0172422
100	0.5	0.0038092
101	0.5	0.0010788
102	0.5	0.0009519999999999999
103	0.5	0.0008252000000000001
104	0.6305281999999999	0.08185139999999999
105	0.6305281999999999	0.08185139999999999
106	0.5	0.001206
107	0.5	0.0007618
108	0.5	0.0008886000000000001
109	0.5	0.0019046
110	0.5	0.001841
111	0.5	0.0007618
112	0.5	0.0006984
113	0.5	0.0030474
114	0.5	0.0006984
115	0.5	0.0010788
116	0.5	0.0007618
117	0.5	0.0013968
118	0.5	0.0007618
119	0.5	0.011871600000000001
120	0.5	0.004507
121	0.5	0.0043802
122	0.5	0.0010788
123	0.5	0.0006984
124	0.5	0.0029838
125	0.5828408	0.008169
126	0.5	0.0008886000000000001
127	0.5	0.0006349999999999999
128	0.5	0.0007618
129	0.5686332	0.0022788
130	0.5	0.0006349999999999999
131	0.5727871999999999	0.007003799999999999
132	0.5684904000000001	0.008111
133	0.5727871999999999	0.007003799999999999
134	0.5	0.0006984
135	0.5	0.0060946
136	0.5	0.0020951999999999998
137	0.5	0.0026664
138	0.6672814	0.05326619999999999
139	0.5	0.0006984
140	0.5	0.0011424000000000002
141	0.5	0.001841
142	0.5	0.0008886000000000001
143	0.5	0.0014602
144	0.5	0.0006984
145	0.5	0.0006984
146	0.5	0.0011424000000000002
147	0.5	0.0006984
148	0.5001585999999999	0.0012050000000000001
149	0.5677088	0.0049196000000000005
150	0.5	0.0015236
151	0.5	0.0013332
152	0.5	0.0053326
153	0.5	0.0016504000000000002
154	0.5342842	0.029358600000000002
155	0.5983651999999999	0.108109
156	0.5	0.0011424000000000002
157	0.5	0.0060946
158	0.5	0.0008886000000000001
159	0.5	0.0039998
160	0.5	0.0008886000000000001
161	0.5	0.0015869999999999999
162	0.5	0.0009519999999999999
163	0.5	0.0020318
164	0.5	0.0019046
165	0.5	0.0020951999999999998
166	0.5	0.0033648000000000003
167	0.5	0.0008252000000000001
168	0.5	0.0013332
169	0.5	0.0019682000000000002
170	0.530944	0.03633
171	0.474841	0.0013348
172	0.5	0.0040631999999999995
173	0.5	0.0006984
174	0.5	0.0007618
175	0.5	0.0023488000000000003
176	0.5	0.0114274
177	0.5603878000000001	0.044014599999999994
178	0.5	0.0015236
179	0.5	0.003111
180	0.5	0.0015236
181	0.5	0.0006984
182	0.5480348	0.021951599999999998
183	0.5	0.0009519999999999999
184	0.5	0.0006349999999999999
185	0.5	0.0038092
