	AUROC	AUPRC
0	0.8481158000000001	0.26410059999999996
1	0.9215098	0.1406564
2	0.9057938	0.16305160000000002
3	0.9053505999999999	0.12517419999999999
4	0.7053854	0.006248
5	0.7053854	0.006248
6	0.9188978000000001	0.20864139999999998
7	0.9100582	0.2031684
8	0.5507046	0.001675
9	0.820026	0.013358199999999999
10	0.8226597999999999	0.0318434
11	0.612521	0.0024422
12	0.7890278000000001	0.3117094
13	0.8856871999999999	0.1811856
14	0.8652664000000001	0.224233
15	0.874798	0.152298
16	0.9009534	0.0821148
17	0.6676004	0.0416716
18	0.8953941999999999	0.1245886
19	0.8139814000000001	0.011132799999999998
20	0.8558998	0.1066136
21	0.8687090000000001	0.0643934
22	0.816376	0.12358499999999999
23	0.813956	0.3741962
24	0.5911930000000001	0.007056399999999999
25	0.791187	0.057939199999999996
26	0.850463	0.13972079999999998
27	0.8364524	0.039351199999999996
28	0.7561734	0.0021748
29	0.8796106	0.0687522
30	0.6682034	0.0017704
31	0.7601002	0.0550438
32	0.9019118	0.2518672
33	0.8520734000000001	0.19382960000000002
34	0.7355122	0.0212544
35	0.7430642	0.11465619999999999
36	0.7157656	0.0070164
37	0.9107988000000001	0.12332939999999999
38	0.9182884	0.22364139999999996
39	0.8452526	0.1700654
40	0.8728548	0.25139659999999997
41	0.8673011999999999	0.1715504
42	0.8323444	0.053614
43	0.858635	0.0259712
44	0.8403864	0.1552192
45	0.8715334000000001	0.2613462
46	0.8993082	0.30730040000000003
47	0.8452718000000001	0.3256378
48	0.8113352	0.2504344
49	0.8859396	0.2033652
50	0.8624744000000001	0.2759
51	0.6812302	0.0017456
52	0.7989118000000001	0.28617940000000003
53	0.8035514	0.27374299999999996
54	0.6973074	0.0080512
55	0.7737514	0.1016652
56	0.7969078	0.03491180000000001
57	0.7236108	0.10368759999999999
58	0.7622934	0.0691112
59	0.8406218000000001	0.18296500000000002
60	0.7943212	0.11015219999999999
61	0.8202856	0.0537266
62	0.6822814	0.0406264
63	0.7531158	0.10692019999999999
64	0.740283	0.0067308
65	0.832879	0.114775
66	0.6681391999999999	0.005796
67	0.8053718000000001	0.10689260000000002
68	0.552086	0.0036622
69	0.721514	0.0887572
70	0.8568068000000001	0.1423494
71	0.8985335999999999	0.3041974
72	0.8380562	0.0497278
73	0.7113658	0.0367542
74	0.7450656	0.034174800000000005
75	0.8841504000000001	0.1936268
76	0.8470644	0.22389539999999997
77	0.829765	0.34638359999999996
78	0.7876746	0.0038646
79	0.5888068000000001	0.1007778
80	0.698732	0.007790600000000001
81	0.9008950000000001	0.242804
82	0.8778136000000001	0.2517052
83	0.897532	0.15222839999999999
84	0.7236108	0.10368759999999999
85	0.828743	0.3036614
86	0.6156398	0.013503799999999998
87	0.8913868	0.1853872
88	0.8471348	0.1258386
89	0.8969956	0.1109808
90	0.8107721999999999	0.0837026
91	0.8154511999999999	0.111108
92	0.7531158	0.10692019999999999
93	0.6129952	0.181255
94	0.7896788	0.1632066
95	0.72901	0.144831
96	0.8655924	0.16343
97	0.8972886	0.1744984
98	0.697933	0.0034240000000000004
99	0.8024184	0.10936099999999999
100	0.8064041999999999	0.035887
101	0.7191426	0.013301599999999998
102	0.8181218000000001	0.17193540000000002
103	0.6555131999999999	0.0469786
104	0.8471348	0.1258386
105	0.8471348	0.1258386
106	0.8535864	0.136455
107	0.8144164	0.11369660000000001
108	0.7536458	0.108324
109	0.795349	0.08473639999999999
110	0.8090184	0.0298894
111	0.7736236	0.0185576
112	0.8481158000000001	0.26410059999999996
113	0.865207	0.208258
114	0.7138671999999999	0.0017996
115	0.7277912	0.0066304
116	0.7116474	0.1539356
117	0.8311841999999999	0.04543080000000001
118	0.7116474	0.1539356
119	0.833285	0.061106600000000004
120	0.8727216	0.0689052
121	0.8370138	0.041852999999999994
122	0.7306616	0.0037338000000000002
123	0.579074	0.0021065999999999997
124	0.7648772	0.0118516
125	0.9008950000000001	0.242804
126	0.7727466	0.025781799999999997
127	0.907265	0.1993366
128	0.8113352	0.2504344
129	0.8778136000000001	0.2517052
130	0.907265	0.1993366
131	0.8985335999999999	0.3041974
132	0.9016569999999999	0.2552626
133	0.8985335999999999	0.3041974
134	0.7587396	0.14909360000000002
135	0.8751015999999999	0.1557164
136	0.8202511999999998	0.170735
137	0.8169890000000001	0.078082
138	0.9070681999999999	0.3513946
139	0.647532	0.002117
140	0.789492	0.1423884
141	0.8090184	0.0298894
142	0.7807668000000001	0.0176268
143	0.7521076	0.0132
144	0.8481158000000001	0.26410059999999996
145	0.8481158000000001	0.26410059999999996
146	0.7871874	0.11064059999999999
147	0.8481158000000001	0.26410059999999996
148	0.7399425999999999	0.23121079999999997
149	0.9232294	0.20752359999999997
150	0.7945884	0.022331599999999997
151	0.7495706	0.0938916
152	0.7161804	0.011563200000000001
153	0.7274012	0.0036398000000000003
154	0.7528104	0.1171008
155	0.8155508	0.1634654
156	0.7386418	0.004222600000000001
157	0.8873116	0.2394556
158	0.5666142	0.005617199999999999
159	0.9100582	0.2031684
160	0.7807668000000001	0.0176268
161	0.763138	0.0056527999999999995
162	0.78188	0.0044264
163	0.8056675999999999	0.2101808
164	0.6018722	0.0062996
165	0.8343995999999999	0.0261304
166	0.9216834	0.2395386
167	0.5750622	0.0013448
168	0.8157949999999999	0.1578066
169	0.6681391999999999	0.005796
170	0.8505616	0.18813020000000003
171	0.7845104	0.23815999999999998
172	0.792687	0.0569996
173	0.7328326000000001	0.0034748000000000005
174	0.7523666	0.1236524
175	0.8452526	0.1700654
176	0.8419559999999999	0.1142492
177	0.8275778	0.197216
178	0.8764417999999999	0.016211
179	0.8278924000000001	0.057363199999999996
180	0.8966209999999999	0.2263614
181	0.8481158000000001	0.26410059999999996
182	0.8644106	0.172655
183	0.814772	0.1423306
184	0.7177	0.0037551999999999998
185	0.9162123999999999	0.1510404
