	AUROC	AUPRC
0	0.9258274	0.41548959999999996
1	0.9069591999999999	0.034089
2	0.9074142	0.0366342
3	0.9130494	0.016251599999999998
4	0.8613652	0.015046
5	0.8613652	0.015046
6	0.9105048000000001	0.0383548
7	0.9097054	0.036824800000000005
8	0.9075120000000001	0.0131244
9	0.916198	0.028229400000000005
10	0.8378124	0.2018964
11	0.8626302	0.008488200000000001
12	0.726781	0.2485908
13	0.7833118	0.040333999999999995
14	0.8391601999999999	0.047193
15	0.8697548	0.0339996
16	0.911507	0.0203282
17	0.8246959999999999	0.0173806
18	0.822876	0.025115000000000002
19	0.8447565999999999	0.0080536
20	0.8403613999999999	0.17587120000000003
21	0.9015754	0.1437962
22	0.7682354	0.1004872
23	0.92932	0.38216880000000003
24	0.6440744	0.0063862
25	0.8662771999999999	0.037394
26	0.8869421999999999	0.0413876
27	0.8935951999999999	0.0508432
28	0.8346438	0.0359068
29	0.8995076	0.1108968
30	0.8385440000000001	0.0155684
31	0.636442	0.0013854000000000002
32	0.9339122	0.181324
33	0.9230265999999999	0.17357020000000004
34	0.9458200000000001	0.0255496
35	0.9302111999999999	0.0276846
36	0.7807418	0.005778
37	0.8623158000000001	0.070787
38	0.8877318000000001	0.0166856
39	0.9036735999999999	0.017210200000000002
40	0.921004	0.0191104
41	0.9136844000000001	0.0054458
42	0.8253068000000001	0.0204912
43	0.8521270000000001	0.014171000000000001
44	0.8022904000000001	0.022830200000000002
45	0.87305	0.015154599999999999
46	0.9208306	0.010279799999999999
47	0.9261068000000001	0.006985600000000001
48	0.8996506	0.005218199999999999
49	0.8710443999999999	0.0116154
50	0.9129048000000001	0.004109000000000001
51	0.811508	0.0022649999999999997
52	0.7531156	0.226325
53	0.755726	0.2215194
54	0.7080724	0.0096058
55	0.841548	0.010617200000000002
56	0.8158824	0.0234014
57	0.9099441999999999	0.008910799999999998
58	0.7708491999999999	0.0095802
59	0.887441	0.0081528
60	0.8314994000000001	0.039997000000000005
61	0.8622290000000001	0.0571928
62	0.7713691999999999	0.0059492
63	0.8090454	0.011777
64	0.6127378000000001	0.0014906
65	0.9139288000000001	0.0111854
66	0.7188066	0.007831600000000001
67	0.747318	0.0018146
68	0.6514824	0.005859399999999999
69	0.7248744	0.0111218
70	0.8363464	0.0149362
71	0.9015905999999999	0.012714
72	0.8543896000000001	0.0066013999999999995
73	0.8681798000000001	0.0047523999999999995
74	0.8116474	0.012828799999999998
75	0.8443421999999998	0.019285
76	0.8630324	0.0075753999999999995
77	0.9066709999999999	0.005501399999999999
78	0.8179145999999999	0.0025718000000000004
79	0.8138528	0.0074126
80	0.7559694	0.0020724
81	0.850791	0.016089600000000003
82	0.8913896000000001	0.009552799999999998
83	0.851297	0.0170048
84	0.9099441999999999	0.008910799999999998
85	0.9535896	0.0635318
86	0.7400304	0.0049228
87	0.8832634	0.1221556
88	0.8557058000000001	0.1180222
89	0.873449	0.03134120000000001
90	0.7527974000000001	0.0024912
91	0.7398708	0.07479019999999999
92	0.8090454	0.011777
93	0.6844414000000001	0.06937439999999999
94	0.633371	0.0033552
95	0.7088644000000001	0.0047494
96	0.8415374	0.12135839999999998
97	0.9041776	0.1419508
98	0.7415755999999999	0.0028224
99	0.766668	0.061601800000000005
100	0.745988	0.0370326
101	0.842469	0.018010400000000003
102	0.7428194	0.0039944
103	0.820213	0.005072
104	0.8557058000000001	0.1180222
105	0.8557058000000001	0.1180222
106	0.9109006	0.0154536
107	0.9278484	0.008695200000000002
108	0.871662	0.023890599999999998
109	0.8955462	0.0287368
110	0.9042176	0.026799400000000004
111	0.8509211999999999	0.0072134
112	0.9258274	0.41548959999999996
113	0.9229402	0.1588246
114	0.8593042	0.006703
115	0.7969866	0.0052092
116	0.8581110000000001	0.1138904
117	0.9379337999999999	0.029391200000000003
118	0.8581110000000001	0.1138904
119	0.8464796	0.06892960000000001
120	0.9027984	0.078338
121	0.9071921999999999	0.06583439999999999
122	0.7501005999999999	0.0047962
123	0.7657734	0.0024331999999999995
124	0.8173986	0.0127746
125	0.850791	0.016089600000000003
126	0.8504914000000001	0.0080822
127	0.9491815999999998	0.0065334
128	0.8996506	0.005218199999999999
129	0.8913896000000001	0.009552799999999998
130	0.9491815999999998	0.0065334
131	0.9015905999999999	0.012714
132	0.8584626000000001	0.01488
133	0.9015905999999999	0.012714
134	0.8885704	0.0047891999999999995
135	0.829941	0.0215804
136	0.8323954	0.0094868
137	0.8137555999999999	0.0519226
138	0.9291334000000001	0.011451399999999999
139	0.7221988	0.0014394
140	0.9024358	0.0056324
141	0.9042176	0.026799400000000004
142	0.9048354	0.017856999999999998
143	0.8607418	0.007268000000000001
144	0.9258274	0.41548959999999996
145	0.9258274	0.41548959999999996
146	0.868907	0.014647799999999997
147	0.9258274	0.41548959999999996
148	0.7376116	0.2181214
149	0.9065152	0.0173246
150	0.8227521999999999	0.019319
151	0.8803979999999999	0.030887599999999998
152	0.6457189999999999	0.0200826
153	0.41615859999999993	0.0019555999999999996
154	0.8094252	0.097749
155	0.8167464	0.1485516
156	0.7860286	0.007193000000000001
157	0.8920408000000001	0.050801
158	0.6747508000000001	0.0024564
159	0.9097054	0.036824800000000005
160	0.9048354	0.017856999999999998
161	0.8567469999999999	0.0068456
162	0.7941394	0.0081238
163	0.8320608	0.0098648
164	0.481865	0.0029842
165	0.8946138000000001	0.019450799999999997
166	0.8505196	0.0167476
167	0.6811151999999999	0.0015308
168	0.8103486	0.0065578
169	0.7188066	0.007831600000000001
170	0.7732674	0.039131
171	0.8809121999999999	0.22623800000000002
172	0.8203011999999998	0.0184622
173	0.6948552	0.002045
174	0.9123040000000001	0.014512
175	0.9036735999999999	0.017210200000000002
176	0.8042892	0.08282060000000001
177	0.8916719999999999	0.102048
178	0.8917997999999999	0.010348600000000001
179	0.8954030000000001	0.038096
180	0.8982505999999999	0.009316
181	0.9258274	0.41548959999999996
182	0.7734175999999999	0.0372424
183	0.8906861999999999	0.014182
184	0.8801026	0.0050868
185	0.918041	0.0380508
