	AUROC	AUPRC
0	0.682968	0.30085
1	0.7491274	0.11899460000000002
2	0.7729041999999999	0.1319642
3	0.6396432	0.0382894
4	0.5984006	0.044626400000000004
5	0.5984006	0.044626400000000004
6	0.7433702	0.15469739999999998
7	0.7487602	0.13400279999999998
8	0.5489834	0.006495
9	0.5178638	0.014963399999999998
10	0.748761	0.0828944
11	0.49850740000000004	0.0006257999999999999
12	0.7360584	0.3030526
13	0.7214052	0.1538864
14	0.7464272	0.15742260000000002
15	0.7631502	0.1663354
16	0.6155312	0.030961000000000002
17	0.5989994000000001	0.0591404
18	0.722295	0.20199720000000002
19	0.6814081999999999	0.0863802
20	0.698684	0.1331052
21	0.7322424	0.1073172
22	0.7212648	0.1715564
23	0.6829944	0.2875026
24	0.557298	0.0679504
25	0.5502946	0.011294799999999999
26	0.6069932	0.0601946
27	0.599333	0.0688042
28	0.4996824	0.0006324
29	0.599174	0.063978
30	0.5657666	0.1344872
31	0.5822798	0.0345414
32	0.7656598000000001	0.219317
33	0.7344562	0.13275379999999998
34	0.4989518	0.0006912000000000001
35	0.647259	0.078333
36	0.5313848000000001	0.0176094
37	0.7419511999999999	0.20997620000000003
38	0.6910356	0.249892
39	0.7288838000000001	0.2529958
40	0.8238700000000001	0.42187440000000004
41	0.6319670000000001	0.1899526
42	0.6503796	0.0343386
43	0.5576154000000001	0.0134632
44	0.6956606	0.1877642
45	0.7489928000000001	0.21228260000000002
46	0.8240864	0.3527872
47	0.8322744000000001	0.3040638
48	0.7157454000000001	0.258601
49	0.6905456	0.24740140000000002
50	0.7495396	0.2339374
51	0.4990156	0.0006284
52	0.734176	0.261573
53	0.7267248000000001	0.23048079999999999
54	0.5313734	0.0044692
55	0.6375526	0.17082879999999998
56	0.5493968000000001	0.1007304
57	0.5487294	0.100781
58	0.5325286	0.0676112
59	0.6077744	0.1110234
60	0.6253602	0.1279052
61	0.5886232	0.0209326
62	0.732306	0.24437379999999997
63	0.5641566	0.006351399999999999
64	0.7322108	0.2012006
65	0.6995712	0.24321839999999997
66	0.6423878000000001	0.0735622
67	0.6995076	0.22603160000000003
68	0.6654068000000001	0.06915239999999999
69	0.6722246000000001	0.11151099999999999
70	0.6860008000000001	0.130338
71	0.8264075999999999	0.3100812
72	0.7225111999999999	0.22212600000000002
73	0.7157081999999999	0.4014342
74	0.597824	0.0088898
75	0.7346674	0.19350599999999998
76	0.6780691999999999	0.1078364
77	0.7325446	0.26710100000000003
78	0.5994441999999999	0.0841642
79	0.5823328000000001	0.0620456
80	0.6158832	0.2346032
81	0.7797436	0.24621300000000002
82	0.7734422	0.27318000000000003
83	0.7477796	0.16989500000000002
84	0.5487294	0.100781
85	0.7830315999999999	0.29243379999999997
86	0.6310034000000001	0.056974800000000006
87	0.7675632	0.20916579999999999
88	0.6998626	0.22059120000000002
89	0.7190565999999999	0.1289218
90	0.7157454000000001	0.22941399999999998
