class, time
GO:0005929,9760.713
GO:0030424,12436.835
GO:0043226,11073.434
GO:0098687,3005.362
GO:0005829,9686.324
GO:0098562,3084.34800000001
GO:0098802,2410.64
GO:0044422,9750.267
GO:0043234,9416.60000000001
GO:0000932,2532.427
