class, time
GO:0005929,420.064
GO:0030424,665.318
GO:0043226,2834.467
GO:0098687,299.812
GO:0005829,612.732
GO:0098562,313.059999999999
GO:0098802,255.741
GO:0044422,1715.106
GO:0043234,890.924000000001
GO:0000932,272.254999999999
